Date,高股息ETF有哪些,月配息高股息ETF,高股息ETF推薦,高股息ETF比較,高股息ETF怎麼選,00878,國泰永續高股息,00919,群益台灣精選高息,復華台灣科技優息,00940,元大台灣價值高息,00713,元大台灣高息低波,0056 00878,0056 vs 00878,0056 00878 差別,0056 00878 比較,00878 vs 00919,00878 00919 比較,00919 00929,00919 00940,00919好嗎,00929好嗎,00940好嗎,00713好嗎,高股息ETF年化報酬率,高股息ETF總報酬率,0056報酬率,00878報酬率,00919報酬率,00929報酬率,00940報酬率,0056績效,00919績效,00929績效,高股息ETF殖利率,高股息ETF每月配息,0056配息,00878配息,0056填息,00878收益平準金,0056成分股,00878成分股,00919成分股,00878換股時間,00919成分股調整,00940長榮比重,高股息ETF風險,高股息ETF折溢價,00878費用,00919費用,00929經理費,0056保管費,高股息ETF左手換右手,高股息ETF稅,高股息ETF配息稅,00878二代健保,高股息ETF 54C,高股息ETF補充保費,高股息ETF定期定額,0056定期定額,00929定期定額,高股息ETF質押,0056股票質押,00878質押維持率,吃豆腐 00940,高股息自製月配息,清流君 高股息,柴鼠兄弟 高股息,陳重銘 0056,高股息ETF缺點,0056怎麼買
2025-01-05,0,0,0,0,,45,33,26,31,16,4,0,41,0,42,0,0,0,0,0,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,32,0,40,39,14,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-01-12,0,0,0,0,,51,33,30,18,12,4,0,40,0,42,0,0,0,77,0,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,34,0,0,33,38,12,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-01-19,0,0,0,0,,41,23,16,0,13,3,0,29,0,34,0,100,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,39,0,0,27,23,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-01-26,0,0,0,0,,13,0,4,0,0,1,0,12,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,0,0,15,14,4,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-02-02,0,0,0,0,,75,54,26,29,25,4,0,41,0,53,0,0,0,0,0,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,86,0,0,35,43,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-02-09,77,0,0,0,,57,27,23,26,13,3,0,41,0,47,0,0,0,0,0,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,45,30,0,27,29,7,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-02-16,0,0,0,0,,66,40,27,0,11,4,0,46,0,47,0,0,0,0,0,24,13,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,26,47,0,0,24,33,9,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-02-23,0,0,54,0,,46,20,37,37,12,4,0,46,0,40,0,0,0,0,0,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32,0,0,16,22,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-03-02,0,0,0,0,,55,35,43,47,12,3,0,55,38,42,0,0,0,0,0,24,15,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,14,38,0,0,25,37,12,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-03-09,0,0,0,0,,61,39,39,38,15,3,15,55,0,48,0,0,0,0,0,24,14,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,16,44,0,0,35,33,15,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-03-16,0,0,46,0,,59,31,43,52,0,3,17,73,31,43,0,0,0,0,0,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,43,0,0,22,32,14,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-03-23,0,0,0,0,,49,16,29,21,0,3,0,57,0,43,0,0,0,0,0,16,13,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,23,24,0,0,26,25,9,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-03-30,0,0,0,0,,43,21,26,33,0,3,0,42,0,41,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21,0,0,42,27,12,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-04-06,0,0,0,0,,100,64,48,65,23,6,17,100,37,100,0,0,0,0,0,30,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,47,0,0,100,100,29,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,47,0,0,,,,0,0,0,0,0,0
2025-04-13,0,0,0,0,,62,32,37,26,11,3,0,64,0,63,0,0,0,0,0,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,38,0,0,41,32,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-04-20,0,0,0,0,,48,16,24,23,13,3,0,40,0,43,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,37,0,27,26,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-04-27,0,0,0,0,,54,25,21,33,0,2,0,33,0,38,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,60,0,0,21,17,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-05-04,0,0,0,0,,46,25,22,24,0,2,0,37,0,44,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,32,0,0,20,20,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-05-11,0,0,0,0,,56,30,29,38,0,3,0,42,0,47,0,0,0,0,0,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,43,0,0,27,23,13,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-05-18,0,0,0,0,,50,26,28,27,0,3,0,39,0,40,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,0,0,19,37,11,0,32,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-05-25,0,0,0,0,,37,18,31,0,0,2,0,40,0,32,0,0,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,0,0,14,16,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-06-01,0,0,49,0,,46,27,48,43,0,2,0,46,0,36,0,0,0,0,0,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,33,0,0,29,38,25,0,35,0,0,,0,0,0,0,0,0,0,0,0,,0,41,0,0,,,,0,0,0,0,0,0
2025-06-08,0,0,0,0,,46,27,39,41,0,2,0,36,0,37,0,0,0,0,0,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,35,0,0,25,22,18,0,30,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-06-15,0,0,0,0,,38,16,40,44,0,2,0,50,0,35,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,0,0,27,22,15,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-06-22,0,0,0,0,,38,24,30,19,0,3,0,41,0,38,0,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,0,0,37,16,9,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-06-29,0,0,0,0,,37,23,29,0,10,2,0,38,0,39,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,19,0,0,26,15,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-07-06,0,0,0,0,,36,22,30,35,0,2,0,33,0,39,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,23,0,26,19,9,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-07-13,0,0,48,0,,41,16,29,37,0,2,0,31,0,41,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,0,0,14,13,7,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,57,0,0,,,,0,0,0,0,0,0
2025-07-20,0,0,0,0,,42,16,27,35,0,2,0,28,0,40,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,33,0,0,14,16,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-07-27,0,0,0,0,,62,17,30,37,0,2,0,28,0,43,0,0,0,0,0,15,10,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,16,67,0,0,19,22,12,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-08-03,0,0,0,0,,47,13,29,32,0,3,13,29,0,43,0,0,90,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,34,0,0,27,19,11,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-08-10,0,0,0,0,,44,30,27,0,0,2,0,32,0,35,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,0,0,28,29,13,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-08-17,0,0,0,0,,48,26,26,28,0,2,0,26,0,35,0,0,100,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28,0,0,18,26,8,0,0,100,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-08-24,0,0,0,0,,37,16,37,33,0,2,0,32,0,31,0,0,0,0,0,15,11,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,11,22,0,0,21,24,9,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-08-31,0,0,0,0,,39,22,47,37,0,2,0,50,0,34,0,0,0,0,0,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28,0,0,19,13,9,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-09-07,0,0,0,0,,42,27,33,43,11,3,0,32,0,35,0,0,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,29,0,0,29,34,13,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-09-14,0,0,0,0,,38,26,37,35,0,2,14,35,0,36,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,0,0,30,23,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-09-21,0,0,0,0,,33,20,26,29,0,3,0,29,0,34,0,0,0,0,0,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,0,0,31,24,12,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-09-28,0,0,0,0,,29,14,24,0,0,2,0,25,0,31,0,0,0,0,0,11,6,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,54,16,0,0,31,22,12,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,56
2025-10-05,0,0,0,0,,27,16,22,22,0,2,0,24,0,29,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,0,0,31,22,11,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-10-12,0,0,51,0,,38,21,29,26,0,2,0,28,0,37,0,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,0,0,43,27,12,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-10-19,0,0,84,0,,29,11,20,22,0,2,0,22,0,28,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,20,0,0,31,23,6,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-10-26,0,0,0,0,,46,22,22,31,0,2,16,27,0,36,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,49,0,0,30,25,9,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-11-02,0,0,0,0,,38,18,20,25,0,2,0,23,0,35,0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,25,0,0,26,21,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-11-09,0,0,0,0,,35,22,20,24,0,2,0,22,0,32,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,31,0,0,19,23,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-11-16,0,0,0,0,,47,29,22,22,0,2,0,26,0,38,0,0,0,0,0,10,7,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,14,28,0,0,37,33,5,0,0,0,0,,0,0,0,0,0,0,0,0,100,,0,0,0,0,,,,0,0,0,0,0,0
2025-11-23,0,0,0,0,,36,29,26,28,0,2,0,25,0,38,0,0,0,0,0,11,7,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,13,22,0,0,30,29,11,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-11-30,0,0,0,0,,39,24,39,32,15,2,0,38,0,41,0,0,0,0,0,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,29,0,0,22,18,11,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-12-07,0,0,0,0,,42,24,32,36,0,2,0,26,0,39,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,33,0,0,34,24,11,0,40,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-12-14,0,0,0,0,,32,15,38,40,0,2,0,35,0,37,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,0,0,34,22,21,0,38,0,0,,0,0,0,0,0,0,0,0,0,,0,57,0,0,,,,0,0,0,0,0,0
2025-12-21,0,0,0,0,,29,19,24,27,0,1,0,22,0,33,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,0,0,19,18,12,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2025-12-28,0,0,63,0,,28,22,22,25,0,2,0,22,0,32,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,46,17,0,0,29,16,11,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2026-01-04,0,0,0,0,,42,30,30,40,11,3,0,29,0,42,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,25,0,45,32,14,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,49,0,0,,,,0,0,0,0,87,0
2026-01-11,0,0,0,0,,39,36,30,37,16,3,14,27,0,38,0,0,0,0,0,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,35,0,36,23,14,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,45,0,0,,,,0,0,0,0,0,0
2026-01-18,0,0,47,0,,40,24,28,33,10,3,0,26,0,41,0,0,0,0,0,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,0,0,46,26,13,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,45,0,0,,,,0,0,0,0,0,0
2026-01-25,0,0,0,0,,51,34,26,29,15,3,13,24,0,43,0,0,0,0,0,14,8,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,18,43,37,0,43,35,14,0,37,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2026-02-01,0,0,54,0,,57,23,24,27,14,2,0,20,0,40,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0,86,0,0,60,0,19,55,0,0,21,16,7,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2026-02-08,0,0,52,0,,35,10,18,33,0,2,0,21,0,36,0,0,0,0,0,9,5,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,18,28,0,0,24,13,7,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2026-02-15,0,0,0,0,,10,0,6,0,0,1,0,6,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,0,0,20,11,5,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2026-02-22,0,0,87,0,,52,38,31,49,0,4,13,28,0,42,0,0,0,0,0,12,7,0,0,0,0,0,0,77,80,0,0,0,0,0,0,100,0,20,44,0,0,46,39,12,0,0,0,100,,0,0,0,0,0,0,0,0,0,,0,46,0,0,,,,0,0,0,0,0,0
2026-03-01,0,0,0,0,,49,21,51,63,11,3,0,36,0,47,0,0,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,40,0,0,41,36,20,0,0,0,0,,0,85,0,0,0,0,0,0,0,,0,41,0,0,,,,0,0,0,0,0,0
2026-03-08,0,0,0,0,,43,24,39,81,0,2,0,21,0,41,0,0,0,0,0,12,7,0,0,0,0,0,0,53,0,99,0,0,0,0,0,0,0,18,33,0,0,31,23,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2026-03-15,0,0,44,0,,40,31,41,46,0,2,0,23,0,38,0,0,0,0,0,13,8,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,24,36,0,0,22,21,12,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,47,0,0,,,,0,0,0,0,0,0
2026-03-22,0,0,54,0,,38,23,33,38,16,2,0,18,0,40,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,0,0,22,19,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,37,0,0,,,,0,0,0,0,0,0
2026-03-29,0,0,0,0,,31,19,32,31,0,1,0,17,0,38,0,0,0,0,0,10,5,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,61,26,23,0,28,18,8,0,0,0,0,,0,98,0,0,0,0,0,0,0,,0,43,0,0,,,,0,0,0,0,0,0
2026-04-05,0,0,0,0,,33,20,30,32,0,2,0,18,0,33,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,0,0,29,13,11,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2026-04-12,0,0,57,0,,45,21,39,55,0,5,0,23,0,43,0,0,0,0,0,17,12,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,32,34,0,0,43,43,14,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2026-04-19,0,0,0,0,,59,47,38,48,17,4,0,23,0,48,0,0,0,100,0,15,9,0,0,0,0,0,0,61,0,0,100,0,0,0,0,0,0,51,63,41,0,51,44,18,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,44,0,0,,,,0,0,0,0,0,0
2026-04-26,0,0,51,0,,68,45,30,44,0,3,16,19,0,44,0,0,0,0,0,13,8,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,100,21,0,44,49,15,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2026-05-03,0,0,0,100,,64,67,45,57,19,4,0,25,0,60,100,0,0,0,0,18,7,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,28,54,38,0,64,76,25,0,0,0,0,,0,84,0,0,0,0,0,0,0,,0,72,0,0,,,,0,0,0,0,0,0
2026-05-10,0,0,61,85,,56,47,34,52,10,5,15,22,0,51,0,0,0,0,0,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,46,0,0,51,46,17,0,0,0,0,,81,0,0,0,0,0,0,0,0,,0,89,0,0,,,,0,0,0,0,0,0
2026-05-17,0,0,0,0,,56,28,32,43,12,3,0,19,0,45,0,0,0,0,63,14,8,0,0,0,0,0,0,55,0,76,0,0,0,0,0,0,0,15,40,0,0,33,35,14,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,37,0,0,,,,0,0,0,0,0,0
2026-05-24,0,0,0,0,,65,56,49,55,10,3,0,27,0,55,73,0,0,0,0,23,8,68,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,18,38,0,0,50,68,21,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,40,0,0,,,,0,0,0,0,0,0
2026-05-31,0,55,100,0,,66,57,91,98,17,3,0,48,0,57,0,0,88,0,76,27,12,100,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,22,49,0,0,87,86,52,0,84,0,0,,0,0,0,0,0,0,0,0,0,,0,50,0,0,,,,0,0,0,0,0,0
2026-06-07,100,0,64,0,,55,56,57,73,13,2,14,23,0,49,66,0,0,0,0,18,8,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,23,41,0,0,55,45,31,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,65,0,0,,,,0,0,0,0,0,0
2026-06-14,0,58,66,0,,43,46,50,60,11,2,0,28,0,39,0,0,0,0,0,13,7,73,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,23,30,0,0,60,38,22,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,57,0,0,,,,0,0,0,0,0,0
2026-06-21,0,0,43,0,,49,44,41,31,11,2,0,25,0,45,0,0,0,0,0,16,7,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,27,0,0,47,31,18,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,44,0,0,,,,0,0,0,0,0,0
2026-06-28,0,0,55,0,,39,25,40,34,12,2,0,19,0,43,0,0,0,0,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,28,0,0,47,26,17,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2026-07-05,0,0,60,0,,31,22,32,32,12,1,0,15,0,35,0,0,0,0,0,16,4,65,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,22,22,0,0,26,22,10,0,0,0,0,,76,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2026-07-12,0,0,57,0,,40,20,42,40,12,1,0,20,0,43,0,0,0,0,0,23,5,72,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,29,29,0,0,31,20,10,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,48,0,0,,,,0,0,0,0,0,0
2026-07-19,0,0,54,96,,42,22,30,21,11,1,0,18,0,49,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,33,100,0,35,22,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,0,0
2026-07-26,13,15,33,23,,66,25,29,21,8,1,3,20,6,48,16,0,34,22,33,15,3,26,61,4,7,0,0,27,24,22,5,0,19,75,63,11,0,23,90,4,0,29,23,9,0,0,0,0,,13,9,0,100,0,0,0,30,0,,8,22,9,0,,,,0,0,0,0,13,13
2026-08-02,16,22,48,26,,58,29,29,23,11,1,4,16,8,48,26,9,57,27,48,15,4,32,100,3,5,6,0,43,33,33,15,0,24,100,100,12,0,26,60,7,7,29,31,10,0,0,0,6,,22,20,0,78,0,88,6,55,0,,8,26,10,0,,,,0,0,0,0,12,12
2026-08-09,0,23,54,16,,50,28,27,26,8,1,2,14,6,45,12,0,44,0,47,14,4,37,0,0,0,0,0,48,41,28,12,0,20,93,0,0,0,50,50,8,0,25,27,8,0,0,0,0,,0,0,0,0,0,100,0,77,0,,0,32,0,0,,,,0,0,0,0,0,8
